Year,DOI,ArticleNumber,FigId,FigNumber,Label,ImageType,ImageFileName,Width,Height,DriveFileId,Caption
2021,10.1109/TVCG.2021.3114862,9555923,fig7,7,Fig. 7:,F,tvcg_2021_3114862_fig_7.png,1043,644,10pnVTPJap2UWfvFddsYz7BHFZqjpQItl,Estimating the mean number of times a combination of focus and surprise was recorded for each task and condition.
2021,10.1109/TVCG.2021.3114864,9552849,fig1,1,Fig. 1.,F,tvcg_2021_3114864_fig_1.png,2021,441,13ViGtdjK0QvojRt8ygEFGg6x0xOTYec0,"The general child welfare screening process used by the CPS department of our collaborating county. The referral is first received by the CPS hotline, and then sent to a child welfare supervisor. In a minority of cases, the supervisor will deem the child or children involved to be in serious and immediate risk of danger, and will screen-in the case for immediate further investigation. In most cases, however, the case will be reviewed by a team of child welfare screeners the next day. This team will be given the ML risk score prediction (dark blue box). If this team decides to screen-in the case, it will be investigated further through home visits, interviews, or other means. Otherwise, the case will be recorded but not investigated unless re-referred. In the case of a screen-out, the screeners may elect to provide the family with additional family services."
2021,10.1109/TVCG.2021.3114864,9552849,fig2,2,Fig. 2.,F,tvcg_2021_3114864_fig_2.png,1606,819,1gBQCBKWjVZfSXkvcN6TS0C-CUzi8pZU_,"The final version of the “case-specific details” interface after factoring in user study feedback. This interface shows how particular factors contribute to predictions made by ML models about child welfare. Labeled elements are as follows: (A) The risk score for the case (1–20). (B) Categories for each factor, such as demographics (dg) or referral history. (C) A short description of each factor. (D) The value of numeric or categorical factors. (E) The contribution of each factor (the table can be sorted in ascending or descending order of contribution). (F) UI components for searching by factor name or filtering by category, enabled when the full factor list is shown. (G) A button for switching between a view that shows only the top 10 most contributing factors and one that shows all factors. (H) A button for switching between a single-table view and a side-by-side view, which splits factors that increase and decrease risk. (I) A sidebar for switching between different explanation types, as described section 5."
2021,10.1109/TVCG.2021.3114864,9552849,fig3,3,Fig. 3.,F,tvcg_2021_3114864_fig_3.png,1046,505,1KW23B_QwKgH0r74AwK4mU9_gVkJO-BmF,"Sandbox visualizations. (A) Users can change up to four factor values at a time, and the new score will be displayed on the top right corner. (B) The table lists the resulting prediction if each boolean value is individually reversed."
2021,10.1109/TVCG.2021.3114864,9552849,fig4,4,Fig. 4.,F,tvcg_2021_3114864_fig_4.png,1044,462,1UFJHQuSmhZ-FRJ6Hx_a5V0YhV8tpnhZu,Factor distribution visualizations. Users specify a risk score of interest (a) and observe the percentage of children with that score who were removed from the home (b). Three kinds of visualizations (c) are proposed to show the value distribution of children with the selected prediction score.
2021,10.1109/TVCG.2021.3114864,9552849,fig5,5,Fig. 5.,F,tvcg_2021_3114864_fig_5.png,2141,311,1uWM0-wHULE_XUhFiWjSL0mtgexbaflsq,"The procedure for our formal user study. Our participants were first shown the description of potential abuse from a child welfare referral, as well as the corresponding ML prediction risk score. Next, they were given the opportunity to interact with the sibyl interfaces. Once they were ready, they were asked to make a screen-in or screen-out decision, and then asked a series of reflection questions."
2021,10.1109/TVCG.2021.3114867,9552869,fig1,1,Fig. 1.,F,tvcg_2021_3114867_fig_1.png,1148,1486,1AQFTEknyD3QW-zvwG9-obef0ED8mjJ2E,The New Mexico Rock Dataset [17] in EVis. (a) The value-time scatterplot of Ambient Temperature Change (ATC). A group of discrete-time-points with negative ATCs are selected as POls. (b) RadViz with two top surface temperature variables placed on the top and two bottom surface temperature variables placed at the bottom. (c) Histograms showing event hours and event rates of the whole dataset (in blue) and the POls (in orange). (d) The cluster timeline view where three-hour leashes of the POls are grouped into eight clusters and displayed over timelines. The clusters are sorted by event rate in descending order. Leashes of non-event hours are dimmed.
2021,10.1109/TVCG.2021.3114867,9552869,fig2,2,Fig. 2.,F,tvcg_2021_3114867_fig_2.png,1043,525,1ioiX2cqtxB9UaQFu55fCpqfGa8y8cLS_,"Studying POIs with high wind speeds. (a) Heatmaps with vapor pressure (outer dimension), ATC (y axis), and wind speed (x axis). (b) RadViz with a few well-known triggers as anchor dimensions. Highlighted POIs are well-distributed in this view. (c) Histograms. Bars of high wind speeds are selected."
2021,10.1109/TVCG.2021.3114867,9552869,fig3,3,Fig. 3.,F,tvcg_2021_3114867_fig_3.png,1045,658,1N98lnr32cYwlPbnzlFGYJ64B_hnz0aGW,Studying a leash of interest using similarity search. Red: The focus POI. Orange: POIs with similar leashes to the focus POI. Green: POIs with dissimilar leashes but similar POI positions to the focus POI. (a) The date-diurnal time scatterplot shows orange POIs are distributed around 15:00 pm. (b) RadViz shows different distributions of orange POIs and green POIs. (c) The histograms show orange POIs and green POIs have different event rates in many value ranges. (d) Leashes of orange POIs are displayed in a timeline view and a detail view similar to fig. 7 (not fully displayed due to the page limit).
2021,10.1109/TVCG.2021.3114867,9552869,fig4,4,Fig. 4.,F,tvcg_2021_3114867_fig_4.png,829,300,14VpvyNV-XWoQiQsmtTHwK8SaCLGqfeWC,"Rescale the projections. (a) An illustration of how rescaling works. (b) A cluttered RadViz view. (c) (b) Rescaled with 
    \$s=5\$
  ."
2021,10.1109/TVCG.2021.3114867,9552869,fig5,5,Fig. 5.,F,tvcg_2021_3114867_fig_5.png,831,299,1-hVFY994PadNhJH0gNZfWuAD66_jTYsE,"Adjust the weight of a dimension. (a) An illustration of how the distortion works when the weight of the dimension on the top is increased. (b) A skewed RadViz view. (c) (b) After the weight of the dimension on the top is increased to 
    \$w=5\$
  ."
2021,10.1109/TVCG.2021.3114867,9552869,fig6,6,Fig. 6.,F,tvcg_2021_3114867_fig_6.png,927,516,1rjVu0evGTwb9P0Js9Gi9WUWUnF3e0FaF,A portion of the cluster sequential view (sorted by leash similarity) of POIs at freezing temperatures (leash length = 24 hours). (a) and (b) are zoomed-in views of leashes from different clusters. The POI in (a) is an event hour and the POI in (b) is a non-event hour.
2021,10.1109/TVCG.2021.3114867,9552869,fig7,7,Fig. 7.,F,tvcg_2021_3114867_fig_7.png,1024,634,1-kXvldGY4OAevV8wnvjTV_pie3OLoOix,A portion of the detail view of a cluster. The first column is selected for comparison. (a)-(e) are zoomed-in views of several line charts of the wind speed variable. (a) Is the chart of the selected POI. (b)-(e) compare (a) (gray lines) with charts of other POIs. They reveal high wind speeds might be related to events.
2021,10.1109/TVCG.2021.3114868,9557226,fig1,1,Fig. 1:,F,tvcg_2021_3114868_fig_1.png,1967,938,13u3bIyQU_edwSAPoK6wtVotLCcsW7IP2,"Screenshots of sequen-c for a dataset with 258 event sequences illustrating the methodology. The hierarchical aggregation tree (top left) allows changing the number of clusters shown. The vertical level-of-detail of the multilevel overview can be transformed from coarse (bottom left) to fine (middle and bottom right). Sequence clusters are represented using an align-score-simplify strategy (top right), which allows controlling the horizontal level-of-detail according to an information score."
2021,10.1109/TVCG.2021.3114868,9557226,fig2,2,Fig. 2:,F,tvcg_2021_3114868_fig_2.png,2149,1346,1La5Stfs-BvJWzxyeXx9qd_iw_5x93nlT,"(A) Building aggregate tree 
    \$T\$
   for input unique sequences 
    \$S=\{s_{1}, \ldots s_{6})]\$
  . (B) each node in 
    \$T\$
   has an alignment matrix 
    \$\lambda\$
   for its child sequences, a row-wise probabilities vector 
    \$P\$
  , and a column-wise information score vector 
    \$I\$
  , Two or more consecutive columns in 
    \$\lambda\$
   with 
    \$I_{j} &lt; 0.8\$
   are not coloured. (C) Multilevel overviews for a range of number of clusters 
    \$k\$
   retrieved from 
    \$T\$
  ,. Where black blocks represent merged columns."
2021,10.1109/TVCG.2021.3114868,9557226,fig3,3,Fig. 3:,F,tvcg_2021_3114868_fig_3.png,2159,1002,10tQ0ZRn9G8ZC-1XDzlH2kKyxr2Qtz95s,"Cluster data representation (top left) and visual encoding (top right) for 
    \$S=\{s_{1},\ldots s_{6}\}\$
   and 
    \$I_{\tau}=0.6\$
   using the align-score-simplify strategy. The simplify step produces the simplified alignment matrix 
    \$\alpha\$
  . Using 
    \$\alpha\$
  , the visual encoding is built and event types in the merged sub-sequences are represented using ordered colored bars. Changing 
    \$I_{\tau}\$
   (bottom) transforms the horizontal level-of-detail. Note how this shows the most common event orderings (e.g. A-b-c-h) and permutations in the order (e.g. B-a and j-i highlighted with dashed lines)."
2021,10.1109/TVCG.2021.3114868,9557226,fig4,4,Fig. 4:,F,tvcg_2021_3114868_fig_4.png,2155,915,1SGGik-VEE4cGjmzRdGZZ-cvI4m1Xx3GX,"Sequen-c visualization system (cured dataset). In the multilevel overview (a), cluster c5 is selected and its unique sequences are shown in the unique sequences view (b), where unique sequence s9 is selected, showing its 411 individual sequences in the individual sequences view (c). The attribute analysis (d) shows how attributes of the selected data relate to the whole dataset. (E) Highlights some of the available controls."
2021,10.1109/TVCG.2021.3114868,9557226,fig5,5,Fig. 5:,F,tvcg_2021_3114868_fig_5.png,2149,1232,15jolsARGtEBr6ninOrsYZr1fifEfnr3x,"Multilevel overview for 21,805 patients who made calls to emergency services, obtained from the cured dataset."
2021,10.1109/TVCG.2021.3114868,9557226,fig6,6,Fig. 6:,F,tvcg_2021_3114868_fig_6.png,1081,1319,1lAXIW3dPV3NFadU83QybEOVlEdcf4trw,"Overview of 1,425 admissions of patients with a first or second diagnosis of atrial fibrillation, obtained from the MIMIC-III dataset."
2021,10.1109/TVCG.2021.3114869,9552891,fig1,1,Fig. 1:,F,tvcg_2021_3114869_fig_1.png,1896,578,1Lk5yxj8xSIpPKZmM-RGW2MhLBfXSyphI,"Compression rates we achieve for four very large unstructured-mesh data sets: ocean, exajet, and two resolutions of the fun3D mars lander retropulsion study. Quoted memory consumption includes, for both compressed and uncompressed versions, both the unstructured mesh elements and the acceleration data structure that allows for fast random-access sampling. Our representation encodes the same information as an uncompressed reference implementation, but at up to 14x less memory."
2021,10.1109/TVCG.2021.3114869,9552891,fig2,2,Fig. 2:,F,tvcg_2021_3114869_fig_2.png,1699,654,1Zx6Rsg4l5HbmLAJgE_3YwT_vu3qRtaSI,"Illustration of our method. In (a), the input mesh is split into several submeshes as described in Section 4.2. In (b), each submesh contains a multi-branching BVH for sample reconstruction (see section 5.2), as well as a list of vertices and elements (tetrahedra through four indices, and higher dimensional elements using eight). In (c), node bounds are quantized to reduce the memory footprint of each node. Item lists are replaced by offsets into a common per-submesh list of either multi-nodes or primitives (see section 5.4)."
2021,10.1109/TVCG.2021.3114869,9552891,fig3,3,Fig. 3:,F,tvcg_2021_3114869_fig_3.png,1047,562,1DyQohL4L7SOXRndAghXytMcAIORKepQy,Final data layout for our quantized multi-nodes. When not using the optix-bvh we need an extra 4 bytes for the children offset.
2021,10.1109/TVCG.2021.3114869,9552891,fig4,4,Fig. 4:,F,tvcg_2021_3114869_fig_4.png,1026,237,1gxA-A3q-9rFIgXCxiDK1a2bM8DY5G6VY,"Visualizations of the implicit level of detail (lod) information across our data structure's four different levels of encoding: a) rendered with the average of each sub-mesh's scalar field range; b+c) with the average of the multi-leaf and leaf node's value range, respectively; d) with the real, per-element reconstructed samples."
2021,10.1109/TVCG.2021.3114869,9552891,fig5,5,Fig. 5:,F,tvcg_2021_3114869_fig_5.png,1074,2500,1A2X8urao5kOudgNVOaW7AVkv5SJExYUq,The five data sets used for evaluating the memory efficiency of our framework (all images are rendered with our prototype renderer framework). Final memory consumption is final memory uploaded to GPU after applying our quantized/compressed encoding. Note that even our smallest model is at the upper range of what previous GPU based unstructured renderers can handle.
2021,10.1109/TVCG.2021.3114869,9552891,fig6,6,Fig. 6:,F,tvcg_2021_3114869_fig_6.png,2129,690,1sysN7HmfJQ1TvwINwfc5ZVgvputpmIbq,"Results of a scalability study we ran on a server with eight NVIDIA a6000 gpus (48 GB DDR memory each), using a slightly older and less efficient encoding than the final one described in this paper. We compare the performance of rendering with our data structure against an uncompressed data representation, using a naïve ray marching approach and prototypical sort-last data-parallel renderer. Green line denote our compressed data representation, red indicates the reference data representation. In cases where plots don't fully extend to the left, we could not fit the model into the combined GPU memory."
2021,10.1109/TVCG.2021.3114870,9552929,fig1,1,Fig. 1:,F,tvcg_2021_3114870_fig_1.png,1928,1037,1gXZP1fDS7Jdhxr_Qi2-1l0uK7VVugaZO,"Explaining machine learning: the embedding (MDS, top right) shows a non-linear projection of the 4D latent feature space as computed by machine learning for 240 chemical compounds [26]. Color-based augmentation helps relate structures in the embedded point cloud to input attributes (bottom, continuous variables) and domain knowledge (top, categorical variables). Our new approach enabled domain scientists detect previously unrecognizable patterns and outliers in their data."
2021,10.1109/TVCG.2021.3114870,9552929,fig2,2,Fig. 2:,F,tvcg_2021_3114870_fig_2.png,2069,430,1Jfpt5LfBHZRaDx_l9k-tM-xU19JDXCGb,"Same data, different chart types: all charts present the same MDS embedding of the wine dataset [1], [20] with various augmentation strategies for the attribute alcohol (b-e). Colorcoding (b) Correctly represents that data but suffers from occlusion, clutter, and poor outlier highlighting. Field-based techniques (
    \$\mathrm{d}+\mathrm{e}\$
  ) cannot correctly depict projection ambiguity. Rangesets (c) Combine the advantages of both techniques."
2021,10.1109/TVCG.2021.3114870,9552929,fig3,3,Fig. 3:,F,tvcg_2021_3114870_fig_3.png,1041,698,1KEg1dWfpCPAbxVEFO4J-54gNG1jxU6lg,"Analysis workflow: NoLiES is implemented in a jupyter notebook that is well suited for script-based data preprocessing and can then be served as an interactive web-application. Knowledge that the user obtains during the analysis process, e.g. Best parameters or color codes, can be stored in the notebook."
2021,10.1109/TVCG.2021.3114870,9552929,fig4,4,Fig. 4:,F,tvcg_2021_3114870_fig_4.png,2097,364,1cTWjg6WnOxqo-kuRLU5MueLBgqlgBSHf,"Parameter study for the contour parameter: the contour algorithm connects all points that have maximal distance 
    \$\varepsilon\$
  . (b) Choosing small values results in fragmented contours. (e) Allowing arbitrary distance results in the convex hull."
2021,10.1109/TVCG.2021.3114870,9552929,fig5,5,Fig. 5:,F,tvcg_2021_3114870_fig_5.png,1027,176,1HKWX2O31m0HUY1VZjQjiCAV81CingQ_8,Contour computation: the algorithm consists of five steps and the key tasks are highlighted in the illustrations.
2021,10.1109/TVCG.2021.3114870,9552929,fig6,6,Fig. 6:,F,tvcg_2021_3114870_fig_6.png,991,485,1eIMWkRjHAHrOBeHJYZtzuzd9aQQ0hCCq,"Effects of the distance parameter 
    \$\varepsilon\$
   on final layout: the thermodynamics embedding is augmented with color for 20 chemical classes. Small values for 
    \$\varepsilon\$
   (left: 0.75) result in core regions of the classes. Large values (right: 10) result in convex hulls that strongly overlap."
2021,10.1109/TVCG.2021.3114870,9552929,fig7,7,Fig. 7:,F,tvcg_2021_3114870_fig_7.png,904,426,172sGIblgznCt1kKRuzcvraUhprRzYQi0,"Comparison of filtration attributes: (left) Filtration based on edge length with thresholds of 0.9, 1.55, 
    \$\varepsilon_{max}\$
  . (right) Area-based filtration with thresholds 0.2, 0.5, 
    \$\Delta_{max}\$
  , which features unwanted properties like spiky triangles and holes."
2021,10.1109/TVCG.2021.3114870,9552929,fig8,8,Fig. 8:,F,tvcg_2021_3114870_fig_8.png,993,431,13LrRXW6dR_Zs3jrDekQvYkf9UNNhvcIg,"Benchmark for the covertype dataset: the UMAP embedding is a stochastic approach designed for handling large-scale datasets. Rangesets scale linearly with the number of datapoints. Timings are given for the rangeset of one variable per bin, i.e., the total time for one chart is the sum of times as given in table 1."
2021,10.1109/TVCG.2021.3114870,9552929,fig9,9,Fig. 9:,F,tvcg_2021_3114870_fig_9.png,1025,1015,1Wny2dTlqc6noDjB8BxdnbOh_4WYDgLU0,"Effects of discretization: (a) Color-coded glyphs using mat-plotlib's perceptually uniform plasma colormap vs a discretized colormap based on bokeh spectral5. (b) Using the discretized colormap from (a) with additional contour outlines based on rangesets. The range can be interactively adjusted and we present three examples: (min, max), (11.7, 14.1), (12,14). In our example, we always include values below the minimum and above maximum in the extremal bins."
2021,10.1109/TVCG.2021.3114870,9552929,fig10,10,Fig. 10:,F,tvcg_2021_3114870_fig_10.png,2118,811,1gYp2r7r5s2v9gG_1YfGRPN-IyveTHVKC,"How happy are you? the MDS embedding of the OECD better life data reveals multiple clusters that partially align with self perceived life satisfaction. The small multiples reveal patterns in six of the original attributes. Countries in the cluster of very happy countries (gray outline) have in common that they have no category (attribute) with very low ratings. Countries with very low life satisfaction (greece, south africa, portugal) feature each their own challenges (i.a. Unemployment, health, and/or safety)."
2021,10.1109/TVCG.2021.3114870,9552929,fig11,11,Fig. 11:,F,tvcg_2021_3114870_fig_11.png,1908,519,1kMFurgxoWO_tuAdbuJRTLioOf9NF3-Jd,Forest covertype dataset with 4.200 data points and 9 attributes: 70% classification accuracy can be achieved for this dataset [6] with common confusion of spruce/fir and lodgepole pine (blue vs orange) as well as douglas-fir and ponderosa pine (brown vs green) (a) which is illustrated by overlapping contours in the embedding (b). (c) Original attributes help characterize classes and analyze the algorithm.
2021,10.1109/TVCG.2021.3114870,9552929,fig12,12,Fig. 12:,F,tvcg_2021_3114870_fig_12.png,987,350,16KwXYUxG8VL-cmiyOR-ZwRMKgTl7Tz4y,Comparison of augmentation techniques: (a) Rangesets quickly outline regions of different parameter values. The size of outliers can be interactively increased. (b) Augmentation based on glyph-based color coding.
2021,10.1109/TVCG.2021.3114870,9552929,fig13,13,Fig. 13:,F,tvcg_2021_3114870_fig_13.png,986,1052,1TpOa8eu2OupGxGImtJMYDh9sp1zvwCRD,"MDS-embedding of the four MCM features of 240 solutes trained to data for activity coefficients in binary mixtures [26]. The ground truth as captured by domain knowledge covers 20 chemical classes (color code, top-left) and information on the molar mass and polarity (bottom). Comparing domain knowledge and latent MCM features 
    \$u_{i}\$
   (fig. 1) helps explain black-box machine learning techniques."
2021,10.1109/TVCG.2021.3114872,9552880,fig1,1,Fig. 1:,F,tvcg_2021_3114872_fig_1.png,723,153,1CKRS3LWG168rMA_zxqcWbZjV9BncN6du,"(a) Examples from a dataset of 10k histology images of colorectal cancer. (b) An example persistence diagram that encodes the topological structure in an image. The inset illustrates an elbow method plot run from clustering a subset of 1800 images using one-wasserstein distance. This shows there are approximately 8 topologically distinct clusters. (c) Clustering result using one-wasserstein distance on the subset. (d) Our high-quality concise representation uses only a fraction of the memory and computation time. (e) Our approach scales to the full dataset, which is not feasible with 1-wasserstein."
2021,10.1109/TVCG.2021.3114872,9552880,fig2,2,Fig. 2:,F,tvcg_2021_3114872_fig_2.png,400,159,1rlI5Ad0DBky6017cIgUxC0rrFa0afQnI,"Progression of a sub-level set of a scalar field. The feature (green) is born at a minimum and dies when it merges with an older feature (purple). The birth and death are represented as a point in the zero-dimensional persistence diagram. The 
    \$L_{1}\$
   distance from this point to the diagonal is the lifetime, or persistence, of the feature (red)."
2021,10.1109/TVCG.2021.3114872,9552880,fig3,3,Fig. 3:,F,tvcg_2021_3114872_fig_3.png,785,241,1h4RZgZgvW8cnVVJH2xJNw-cNSG9Yazks,"Training architecture of the PD-GAN model that takes a set of persistence diagrams 
    \$\mathbf{P}\$
   as input and learns corresponding binary codes B. yellow arrows depict flow of diagrams through training, while grey arrows represent information flow (loss functions, etc.). A generative adversarial network (gan) is used to train the encoder of binary codes such that the similarity matrix of codes, 
    \$\mathbf{S}^{B}\$
  , closely matches the similarity of the input diagrams, 
    \$\mathbf{S}^{P}\$
  . Our final hash function that takes in a diagram and produces a binary code is highlighted in green."
2021,10.1109/TVCG.2021.3114872,9552880,fig4,4,Fig. 4:,F,tvcg_2021_3114872_fig_4.png,306,153,1iAn-w-F73gxAyk6D5I0JfOoAm9X9pZus,The initial 2D histogram representation used for training and an intermediate step before hashing.
2021,10.1109/TVCG.2021.3114872,9552880,fig5,5,Fig. 5:,F,tvcg_2021_3114872_fig_5.png,389,369,17_yi015xJcZx7OINeJoV2Ip8fNpaq0Ua,3D shape-1: the representative topological clusters are shown (a) by color with an example persistence diagram (b). Two MDS plots show results (c) based on wasserstein distance and (d) hamming distance for our generated binary codes. The FMS score is the clustering performance measure between two sets of clusters (c) and (d).
2021,10.1109/TVCG.2021.3114872,9552880,fig6,6,Fig. 6:,F,tvcg_2021_3114872_fig_6.png,391,532,1E6K6_ZOOQ-5dUyyTfpEwGZzNiDeq1TCZ,"3D shape-2 dataset: (a) Example shape meshes from the dataset and (b) one diagram example. As this dataset does not have a known amount of topologically distinct clusters, we use (c) the elbow method to find that k = 7 clusters exist with respect to the wasserstein distance. (d) And (e) illustrate the MDS plots for wasserstein distance and for hamming distance for our generated binary codes, respectively. The FMS of 0.97 indicates that our method almost perfectly matches the original clusters."
2021,10.1109/TVCG.2021.3114872,9552880,fig7,7,Fig. 7:,F,tvcg_2021_3114872_fig_7.png,405,399,1ICvrzmrYiVwYxM2D6a6j54aYvaRKHMq7,Vortex street: this dataset contains k = 5 clusters with (a) showing the representative data for each cluster. (b) An example diagram is provided. The MDS plot for this dataset is provided for (c) the wasserstein distance and (d) the hamming distance of our binary codes.
2021,10.1109/TVCG.2021.3114872,9552880,fig8,8,Fig. 8:,F,tvcg_2021_3114872_fig_8.png,393,399,1TlM7RidherYIhXCIkOOVBrcVDeBLCUY8,Starting vortex: (a) This ensemble set contains 2 clusters. (b) An example persistence diagram is provided. (c) And (d) the FMS of 1.0 shows that our method achieves a perfect matching among clusters compared to clustering using wasserstein.
2021,10.1109/TVCG.2021.3114872,9552880,fig9,9,Fig. 9:,F,tvcg_2021_3114872_fig_9.png,390,343,1vILNftM44yDoDtw-1RUG2m388-vxrzGW,"(a-d) Plots to illustrate distance preservation using binary codes for various datasets. Each is a scatterplot of points for each diagram whose horizontal position is w1 distance and vertical is hamming. Each is drawn with a kernel density estimator. All exhibit a linear, diagonal shape meaning that distances are being preserved. (a) Also plots the points directly (yellow). There is a clear separation of the two clusters both horizontally and vertically. (b) Highlights the two areas that break this linear property that likely give its lower fms."
2021,10.1109/TVCG.2021.3114875,9557222,fig1,1,Fig. 1.,F,tvcg_2021_3114875_fig_1.png,727,321,1LXrUAYAeXXxw54VQuaJd1noM9gYd7vQC,The interface of compass. (a) The map view enables users to select a sensor to start analysis and reason causal graphs within a spatial context. (b) The time view presents the time series of the selected sensor and time partitioning results. (c) The graph view visualizes the dynamic causal graphs detected by a causal detection framework along the same timeline of the time view. (d) The relation view presents the causal relations involved in the causal graphs with a multi-dimensional visualization.
2021,10.1109/TVCG.2021.3114875,9557222,fig2,2,Fig. 2.,F,tvcg_2021_3114875_fig_2.png,408,182,1EhvFJLIGeVHSzy5nCKN29TOalXndQF8s,"Motivation illustration. (a) Real-world causal relations between sensors can change over time, shown by the different relations in three time windows. (b, c) Causal detection in large time windows may produce wrong or rough results. (d) Although the result is correct, further interpretation and verification are still required for informed policy making."
2021,10.1109/TVCG.2021.3114875,9557222,fig3,3,Fig. 3.,F,tvcg_2021_3114875_fig_3.png,771,129,1nmRpqkQ4HIqimLlJv1QtEQT1VxZN7sgt,"System architecture. Compass comprises data storage, backend, and frontend. Data storage stores urban time series. Backend runs a causal detection framework. Frontend supports the input specification for causal detection and visual analysis of the detected dynamic causalities."
2021,10.1109/TVCG.2021.3114875,9557222,fig4,4,Fig. 4.,F,tvcg_2021_3114875_fig_4.png,400,344,1ujpYzqD5VJCsI5yLTJKTIRUjZJemslDK,"Causal detection based on neighbor index (top) and debounce strategy for alleviating time sensitivity (bottom). (a) The downstream of sxcan be potentially caused by 
    \$s_{x}\$
   (b) The upstream of 
    \$s_{y}\$
   can potentially cause sy. (c) Sensors enclosed in the polygon are considered control variables when testing the causal link 
    \$s_{x}\rightarrow s_{y}\$
   (d) sampled time windows are generated by slightly adjusting a partitioned window. (e) Multiple sample causal graphs are detected in every sampled time window. (f) A final causal graph is constructed for the partitioned window."
2021,10.1109/TVCG.2021.3114875,9557222,fig5,5,Fig. 5.,F,tvcg_2021_3114875_fig_5.png,400,516,1PHcoWNmPWauUQKgzq1f4uM9JHP-w9W9m,"Visual encodings for causal graphs. (a) An illustrative spatial ego-graph comprises three edges (i.e., e1, e2, and e3) with three different color styles. (b) A compass glyph shows the causal relation where only the causal link from the ego sensor exists. (c) Multiple causal graphs are detected in different time windows and depicted as spatial causal graphs on maps. (d) Graph bands are aligned along the timeline as a compact visualization of dynamic causal graph. (e) A revisited compass glyph summaries the compass glyphs of the edge e2. (f) A spatiotemporal causal graph summaries the spatial causal graphs in (c)."
2021,10.1109/TVCG.2021.3114875,9557222,fig6,6,Fig. 6.,F,tvcg_2021_3114875_fig_6.png,398,351,1yoPh1R1choKama2Ambdxc17NSd7VdQYT,"A causal relation (left) and the relation view for visualizing causal relations (right). (a) A causal link may be incorrect because the pearson's r is near 0. (b) A causal link opposite to (a) has a large pearson's r. (c) A bi-directional causal relation comprises two causal links with opposite directions. (d) The relation view adopts a multidimensional visualization and presents (d1, d2, and d3) three illustrative causal relations."
2021,10.1109/TVCG.2021.3114875,9557222,fig7,7,Fig. 7.,F,tvcg_2021_3114875_fig_7.png,399,238,1bdr8KbfQ7Eu1v97tsToTLupl6mKd9QoX,"The alternative designs are designed for (a1, a2) visualizing dynamic causal graphs (b1, b2) presenting causal relations."
2021,10.1109/TVCG.2021.3114875,9557222,fig8,8,Fig. 8.,F,tvcg_2021_3114875_fig_8.png,404,262,1RuAvtTmUOcqJwNJntVj23d0CT6wnJJk3,"(a) A graph band is unfolded to show much information of five causal relations. (b, c) Two suspicious causal relations are highlighted in the relation view. (d) A graph band shows the correct causal relations."
2021,10.1109/TVCG.2021.3114875,9557222,fig9,9,Fig. 9.,F,tvcg_2021_3114875_fig_9.png,409,498,15WX_nBut6tPHW_InVdYNG9nckjil10HZ,"Causal analysis of traffic time series. (a) The spatial ego-network of r1 is shown on the map. (b) A spatiotemporal causal graph summaries the dynamic causal graphs. (c) Two causal links of “r1 → r3” are unfolded in the graph view. (d) The time series of r3 is shown together with that of rl. (e) The graph view presents ten causal graphs. (f, g) The causal relations of “r1 → r4” and “r1 → r5” are presented in the relation view. (h) The time series of r4 and r5 are shown together with that of r1."
2021,10.1109/TVCG.2021.3114876,9557192,fig1,1,Fig. 1.,F,tvcg_2021_3114876_fig_1.png,1939,963,1M7hNKbifo4xSkhvDawE6yGBFJybxQSJV,"Genomics data visualizations using gosling. A wide range of genomics visualizations in the wild can be expressed by gosling and rendered by gosling.js, a declarative grammar and its javascript toolkit for scalable and interactive visualizations for genome-mapped data."
2021,10.1109/TVCG.2021.3114876,9557192,fig2,2,Fig. 2.,F,tvcg_2021_3114876_fig_2.png,1043,441,1GIlg7UjrgVXMIEMIOY2nMNJ1jOOb8Xbo,"Genomes, data, and visualization. Top: A genome is the sequence of all nucleotides on all chromosomes. It is defined by a reference sequence of nucleotides and a chromosome order. Bottom: Nominal, ordinal, or continuous measurements can be mapped onto the genome sequence to define genomic features. The data within a light gray rectangle is typically referred to as a track."
2021,10.1109/TVCG.2021.3114876,9557192,fig3,3,Fig. 3.,F,tvcg_2021_3114876_fig_3.png,1027,632,1JDZhIOCnJMvlKzoCWt5_nPo80baceEXx,"Hierarchical structure of tracks and views. This figure shows a gosling visualization (top) and its hierarchical structure of tracks and views (bottom right). Gosling uses a JSON format specification as input (bottom left). Each of the three views shown in this figure (blue, orange, and green) consists of two tracks (stacked area charts and ideograms)."
2021,10.1109/TVCG.2021.3114876,9557192,fig4,4,Fig. 4.,F,tvcg_2021_3114876_fig_4.png,1036,407,1b-dRlqGCYofp9DbaYkHSVu4MnLB3V4hY,"Displacement of marks. Using displacement options, users can pile up (left bottom) or spread out (right top) marks to remove overlap."
2021,10.1109/TVCG.2021.3114876,9557192,fig5,5,Fig. 5.,F,tvcg_2021_3114876_fig_5.png,1139,450,1bQD99eV81IkBVljqRmiLF_WzwyO709mp,"Overlaying tracks. Using an overlay option of an alignment property, multiple tracks can be superposed on top of each other, allowing to create glyph-based representations, such as ideograms and gene annotations. This figure shows an example that overlays rectangular, triangular, and textual marks to create ideograms."
