Year,DOI,ArticleNumber,FigId,FigNumber,Label,ImageType,ImageFileName,Width,Height,DriveFileId,Caption
2021,10.1109/VIS49827.2021.9623328,9623328,fig2,2,Figure 2:,F,vis_2021_9623328_fig_2.png,3992,625,1v4uqLu8FMjL6hBKa8zVypRBcPqE5xR8K,"Stages of the observed decision making process in error-bars (A) and baseline (B). The results revealed that in condition (A), participants were more likely to stick with their original plan. Their decision-making process was consistent and regular because they were able to weigh the evidence for data items with missing values. In (B), participants faced challenges when attempting to weigh the evidence to select data items for future selection. These challenges were that it was harder for participants to locate where a data item is missing and it was difficult to compare such a data item with other data items. This tended to lead participants to be entangled in that phase and they had to regenerate a new strategy."
2021,10.1109/VIS49827.2021.9623324,9623324,fig1,1,Figure 1:,F,vis_2021_9623324_fig_1.png,3817,1617,1nRcH8inKR8oJRPw1JLraVOxdphBvl_ho,"Screenshot of GeoSneakPique showing a query for largest magnitude earthquakes (a) within a user-specified free draw polygon for a geographic area of interest (c). The GeoSneakPique widget (b) provides a hexbin-based preview of the data distribution as well as a detailed basemap for additional spatial context. The system interface provides feedback (d) on administrative geographic regions included (i.e., states) and allows for naming and saving the region for future queries (“middle us”)."
2021,10.1109/VIS49827.2021.9623324,9623324,fig2,2,Figure 2:,F,vis_2021_9623324_fig_2.png,4208,1133,1i7m7XL-AnLp4h1uNnTTg33-1lh9B5cjV,Left: Corresponding data points in the quad-tree representation from the user’s rectangular selection in the map widget. Right: Determine the coverage of state areas based on the user selected region.
2021,10.1109/VIS49827.2021.9623315,9623315,fig1,1,Figure 1:,F,vis_2021_9623315_fig_1.png,1608,817,1gX22PCeMgKWbuQMPLY9ZH5EvMhpap7Mk,The visualization object model (VOM) in Atlas
2021,10.1109/VIS49827.2021.9623315,9623315,fig2,2,Figure 2:,F,vis_2021_9623315_fig_2.png,1967,1925,1_G7051yfxpvBQWdTLHBScYSpGxLieeFs,Creating a diverging bar chart using the Atlas grammar
2021,10.1109/VIS49827.2021.9623315,9623315,fig5,1,Listing 1:,L,vis_2021_9623315_listing_1.png,2008,1833,1fsUBltOxWj1gQ727226YMdbzvvqh0CjY,Using Atlas.js to generate a diverging bar chart
2021,10.1109/VIS49827.2021.9623315,9623315,fig3,3,Figure 3:,F,vis_2021_9623315_fig_3.png,2008,1225,1_9fnhXyb_gC1Q48PVoXiujSKIeQcOzN3,"Rules for graphics-data join: repeat, divide, and densify. Here each input mark is joined with three (3) unique field values."
2021,10.1109/VIS49827.2021.9623315,9623315,fig4,4,Figure 4:,F,vis_2021_9623315_fig_4.png,4200,850,1auVebs4I7Ie7E07Ca-uoGGoLDAdQAZ-u,The process of creating Radar Chart and Stellar Chart both showing adjusted monthly gasoline sales in the U.S. in 2020.
2021,10.1109/VIS49827.2021.9623294,9623294,fig1,1,Figure 1:,F,vis_2021_9623294_fig_1.png,4200,817,1MnKU7GOz4okz6F_t2vkPvavrt5xezM7G,A zine summarizing the content of this paper. Zoom in to read or see the page-size version in the appendix.
2021,10.1109/VIS49827.2021.9623294,9623294,fig2,2,Figure 2:,F,vis_2021_9623294_fig_2.png,4200,1558,1DHH_hJQHtigeC60p8ebhlkZcUPY3-NNk,"Excerpts from zines submitted to the static project in our data visualization for public policy course, reproduced with permission. Being unbound from the compositional restrictions of forms like web pages prompted exploration and creativity in annotation, encoding, and layout."
2021,10.1109/VIS49827.2021.9623296,9623296,fig1,1,Figure 1:,F,vis_2021_9623296_fig_1.png,3700,1017,1xA826yFQsnVuqGK__jM1VweXrPbTeSjh,"Narrative map examples created by participants for the two tasks Directed Task (DT) and Open-ended Task (OT). Annotations highlight key elements in these maps. Note how in the DT map all storylines converge into a single ending event, emphasizing the focused nature of this task. In contrast, the OT map has a series of storylines that interact with one another, representing the different outcomes found by the participant."
2021,10.1109/VIS49827.2021.9623296,9623296,fig2,2,Figure 2:,F,vis_2021_9623296_fig_2.png,1708,1458,1KIhk7ALKdr4I3_VDGNuPmw7Yu43helUD,"Narrative map construction strategies. (a) Clustering strategies: no clustering, clustering during preprocessing, or clustering in the middle of construction. b) Construction focus: whether participants created the main story (in blue) first, the side stories first, or a mixed strategy. (c) Algorithm type: the order in which nodes were added, following either a breadth-first, depth-first, or clustering approach. (d) Inter-story connections: some participants checked for inter-story connections (in red) when adding events, others checked when completing a storyline."
2021,10.1109/VIS49827.2021.9623264,9623264,fig1,1,Figure 1:,F,vis_2021_9623264_fig_1.png,3542,2117,1gIasBAQclNCkwORDk7S9MlIceYAitKdG,"Storifier, a tool for journalistic text analysis focused on reading. The interface features (A) a Search panel, for keyword and entity search, (B) the Overview panel, listing prominent terms and entities ((B) with active filters on far left), (C) a Snippets panel listing a document timeline and search results, and (D) the Document view, listing full documents in a continuous scroll view."
2021,10.1109/VIS49827.2021.9623288,9623288,fig1,1,Figure 1:,F,vis_2021_9623288_fig_1.png,4208,2083,18v9mOYFenNT2MS5c1Otcrwi8vVgJeNok,"Mapping between content moderation goals and visual analytic tasks. Scenarios illustrating how moderators can leverage the expressive power of visualizations for making offline and real-time decisions about the who, what, and how dimensions of data-driven moderation."
2021,10.1109/VIS49827.2021.9623288,9623288,fig2,2,Figure 2:,F,vis_2021_9623288_fig_2.png,1842,2050,1l24GgKIde5mMW7qqU902DdMbHY6GuqqL,"Examples of techniques for visualizing conversations.(a) ConToVi identifies the shifts in conversation topics for navigating the online discussions [15], (b) Park et al. describes a user-centric design approach to select flagged comments with the help of comment analytic scores which can detect only a small set of messages because of keyword limitations [36], (c) Seebacher et al. displays relevant conversational dynamics while fading out the non-relevant ones [39]."
2021,10.1109/VIS49827.2021.9623299,9623299,fig1,1,Figure 1:,F,vis_2021_9623299_fig_1.png,2133,1542,1cV2LmS20elRA-ZO0GS-AUNEdxWPOCnZT,"Two sketches from our corpus. #1 includes textual representations, a comparison story, and positional/color encodings. #32 includes mostly symbolic representations, a change over time story, and color, positional, and shape encodings."
2021,10.1109/VIS49827.2021.9623299,9623299,fig2,2,Figure 2:,F,vis_2021_9623299_fig_2.png,1125,1533,16ggl-c2WsCagyrOInr8DQt0pPTx7k35n,Sketch #85 from our corpus.
2021,10.1109/VIS49827.2021.9623299,9623299,fig3,3,Figure 3:,F,vis_2021_9623299_fig_3.png,1658,542,1CeRwTqDOEdbRbiyjQrO6ErCbuVwEY_Zg,The number of sketches using various types of visual encodings.
2021,10.1109/VIS49827.2021.9623299,9623299,fig4,4,Figure 4:,F,vis_2021_9623299_fig_4.png,1658,1333,1n6ODoxTxY4dWabnN1m0QjEw6a0zaNbON,The use of various types of representations in our corpus.
2021,10.1109/VIS49827.2021.9623299,9623299,fig5,5,Figure 5:,F,vis_2021_9623299_fig_5.png,1658,408,1fwaO20N9sM6WxSPmCvEcCOy7rpA1YXNi,The number of sketches that employed each type of story.
2021,10.1109/VIS49827.2021.9623291,9623291,fig1,1,Figure 1:,F,vis_2021_9623291_fig_1.png,2008,2142,1EdhojumXvEIq62ZyEE0AelzelayJ00cz,"Staged animation timelines recommended by Gemini and Gemini2 for a transition where data are filtered and aggregated. The gray lines represents timelines, and the circles indicate start, end, and intermediate states. Gemini2 generates a keyframe chart (yellow circle) to separate two data transformations, which Gemini cannot do."
2021,10.1109/VIS49827.2021.9623291,9623291,fig2,2,Figure 2:,F,vis_2021_9623291_fig_2.png,2000,1217,1r5OHBn5JeXSMyVOuOtA1Y-DONDMjjqcE,"GraphScape’s chart sequence recommendation process for a given transition. For given start and end charts, GraphScape enumerates chart sequences by itemizing their changes into edit operations and recombining the operations. Then, it scores the sequences to rank them according to predefined prioritizing rules (see Table 1)."
2021,10.1109/VIS49827.2021.9623291,9623291,fig3,3,Figure 3:,F,vis_2021_9623291_fig_3.png,2000,608,13uOOWkMwsi1grH6f7OEPUxWbMKxKpY1I,Example Gemini2 keyframes for the staged elaborate animation for the median aggregate operation [14].
2021,10.1109/VIS49827.2021.9623291,9623291,fig4,4,Figure 4:,F,vis_2021_9623291_fig_4.png,2008,1275,1PrcbJfHVhb2XgdnRAY5EsepUoDxxWAcN,Bootstrapped means and 95% confidence intervals for each animation design per stimulus.
2022,10.1109/VIS54862.2022.00009,9973195,fig1,1,Figure 1:,F,vis_2022_00009_fig_1.png,958,421,1AMsGcUBiY64I9sc33GcTNnzHf95bxa-m,"Example images shared online to convey desired visualizations (A, E, F, & G), interactions (B), and modifications (C & D)."
2022,10.1109/VIS54862.2022.00010,9973222,list1,1,Listing 1:,L,vis_2022_00010_listing_1.png,1034,1587,1jrTeTj7KouyaEHL1xX57xPIeGfL615BH,Python code illustrating how developers can enable conversational interaction in their applications using NL4DV.
2022,10.1109/VIS54862.2022.00010,9973222,fig1,1,Figure 1:,F,vis_2022_00010_fig_1.png,985,426,1ZWrxUMpShtMUQvFpJwYof4J8S8MXD7oy,Original NL4DV architecture [29] (in gray) extended to support conversational interaction (in orange). The arrows indicate the flow of information between the modules.
2022,10.1109/VIS54862.2022.00010,9973222,list2,2,Listing 2:,L,vis_2022_00010_listing_2.png,985,397,1vRGqRVvblti66pb1yLuz4tvIQvJGwVsq,"Data structure to store multiple conversations, including branches (multiple follow-ups to the same query)."
2022,10.1109/VIS54862.2022.00010,9973222,list3,3,Listing 3:,L,vis_2022_00010_listing_3.png,989,954,1ZuRCLMeCCux8lq75b1pDcqHEtSsaNGbM,Python code illustrating how NL4DV helps resolve ambiguities via update_query(obj) (line 6).
2022,10.1109/VIS54862.2022.00010,9973222,fig2,2,Figure 2:,F,vis_2022_00010_fig_2.png,1002,436,1kZ41j_bdfgrA75H24yTVW2WC-JbREwo5,"An NLI that helps users learn vega-lite syntax (e.g., the transform property to apply filters), through NL queries."
2022,10.1109/VIS54862.2022.00010,9973222,fig3,3,Figure 3:,F,vis_2022_00010_fig_3.png,1003,598,1a4kpSdgOrnj3cgOYcg64KSzOA6Ke9Wh9,A mind mapping app that enables users to have free-flowing conversations about a dataset. Three dialogs with follow-ups are connected to the “dataset” via dashed lines.
2022,10.1109/VIS54862.2022.00010,9973222,fig4,4,Figure 4:,F,vis_2022_00010_fig_4.png,1002,668,1azLyQH5cmvi-0xZ2vgcCt1gygRhSAONy,A chatbot where the system collaborates with the user to resolve ambiguities during query interpretation.
2022,10.1109/VIS54862.2022.00011,9973205,fig1,1,Figure 1:,F,vis_2022_00011_fig_1.png,1802,476,1jpl-CS2-KsBTkkTyfRsXpgMiqrLhOQsJ,"A generic vega specification is automatically partitioned by the VegaFusion planner into a runtime specification for the vegafusion middleware (describing operations on large datasets) and a client specification for vega (describing the visualization of the output of these operations as well as client-side interactions). The middleware dynamically responds to interaction signals from vega by querying an out-of-browser, natively-compiled vegafusion runtime instance and relaying the results back to vega. The pseudocode on the right illustrates a typical partition for a brushed histogram specification, including the dependencies between data and signals."
2022,10.1109/VIS54862.2022.00011,9973205,fig2,2,Figure 2:,F,vis_2022_00011_fig_2.png,963,425,1_HonRB-hHbhBeAyXlWC6v0WmXeHkgdyU,"A sequence of two VegaFusion queries along with the state of the cache before the query, and the nodes whose values must be computed to respond to the query. Queries are computation graph specifications with nodes whose values are requested in orange and root nodes in blue. Query 1 contains a data node whose value is the URL of a dataset and whose hashed fingerprint is A, as well as leaf nodes D and E representing the heights of the bars in a histogram, dependent on intermediate node C representing the binned dataset. Node e additionally depends on signal node B, which represents a brush whose initial value is 0–500. When the runtime receives query 1, its cache is empty so the values of C, D and E are computed and cached, and the values of D and E are returned as requested. When the user changes the brush range to 135–275, the middleware will issue query 2, whose graph is slightly different: The signal node has a new fingerprint F because it has a new value and the requested node has fingerprint G, as it depends on F. Only G's value must be computed because c's value is in the cache."
2022,10.1109/VIS54862.2022.00012,9973201,fig1,1,Figure 1:,F,vis_2022_00012_fig_1.png,786,461,1w93FigMO_e8x3w7cauql4vBXYjSNlU3z,"Examples of bespoke visualizations from our analysis. (A) Renders the number of IMDB votes and corresponding ratings of movies in a movies dataset. (B) is a narrative chart of scenes from star wars: Episode IV. (C) Visualizes a braille clock, (D) is a D3 rendering of sierpinski charlet, and (E) is a rendering of bounding box collisions using D3's force simulation."
2022,10.1109/VIS54862.2022.00012,9973201,fig2,2,Figure 2:,F,vis_2022_00012_fig_2.png,1815,500,1DyUmpP7dasvD9qpV7TiSNWssJYzLeq7P,Results from analysis carried out on the three example corpus (a) presents the frequency of the top visualization types and their corresponding interactions observed in our datasets. Visualizations with 1 % and less frequency are captured in the “others” category. (b) Shows the number of times different interaction types were implemented for each visualization type in our corpus
2022,10.1109/VIS54862.2022.00012,9973201,fig3,3,Figure 3:,F,vis_2022_00012_fig_3.png,1916,411,13JmJUrSYmBwk96SQY8g6bMtPoy7SDqNv,"Reoccurring code blocks (1, 2 & 3) in two scatterplot examples (A & B) are synthesized into a generic scatterplots template (C)."
2022,10.1109/VIS54862.2022.00013,9973221,fig1,1,Figure 1:,F,vis_2022_00013_fig_1.png,1820,660,1gVWsi-DxQT-EvJxFKDu7rILIVtbaKa1S,"High-level overview of plotly-resampler's dynamic aggregation functionality (see gif). A front-end graph interaction event (i.e, zoom event) (1) triggers a callback, sending the layout-change (i.e., relayoutdata) to the back-end. In the dash back-end (2), the relayoutdata is processed to perform data aggregation for the new regions of interest. Finally, only the to-be-updated data (i.e., updatedata) is sent to the front-end, on its end triggering a graph update (3). The presence of an [R] legend prefix indicates that an aggregation of the data is shown. The ~<time> suffix in the legend represents an estimate of the aggregation bin size."
2022,10.1109/VIS54862.2022.00013,9973221,fig2,2,Figure 2:,F,vis_2022_00013_fig_2.png,2005,1045,1N2eXZPW-wabnCO7zYI7WBhmaHnRv2tsi,"Benchmark results for a line-graph visualization task (code [30]). The top charts display the average duration of constructing and rendering the graph. The bottom charts indicate the peak memory usage. The columns indicate the data size per signal, thus showing a trend when scaling to larger datasets. In each chart, the number of visualized traces (i.e., lines) is represented on the x-axis. Each toolkit configuration was benchmarked until the duration exceeded 2 minutes. Dynamic aggregation is realized in holoviews LTTB by using plotly-resampler's LTTB aggregation functionality, whereas holoviews rasterize uses the built-in datashader-rasterize function."
2022,10.1109/VIS54862.2022.00013,9973221,fig3,3,Figure 3:,F,vis_2022_00013_fig_3.png,962,404,1fzv7qH7R1hbw5AyaY4afl9YlK-txRCQ7,"Influence of data aggregation method on aliasing. The middle graph uses the LTTB aggregation algorithm, whereas the bottom graph employs the naive everynth algorithm."
2022,10.1109/VIS54862.2022.00013,9973221,fig4,4,Figure 4:,F,vis_2022_00013_fig_4.png,2013,784,1TD3j2oeQF5Gk6zmJX68PJXh4ripR4M2M,"Sleep stage classification example, demonstrating the joined visualization of raw sensor data with probabilistic predictions. The first two rows show the raw data, i.e., EEG signals which are sampled at 100 Hz, and an EMG signal which is sampled at 1 Hz, respectively. The third row shows the sleep stages, also called a hypnogram on the right y-axis (black line), and the hypnodensity, i.e., a probabilistic hypnogram, on the left y-axis. The final row shows probabilistic hypnodensity predictions of a machine learning pipeline, empowered by tsflex [31]."
2022,10.1109/VIS54862.2022.00014,9973216,fig1,1,Figure 1:,F,vis_2022_00014_fig_1.png,1589,949,1Qm9B_mu6qhhYo_8AwXHe9hHRYucpdaXd,"Misvis helps users assess a website's reliability and understand how the site may be involved in spreading false information by visualizing its hyperlink connectivity. When a user visits a website, MisVis is displayed interstitially over the website, blurring its contents and blocking user interactions. The misvis user interface consists of (A) a header message about the reliability of the website being visited by the user, (B) brief explanation about how to interpret the MisVis visualization, and (C) the main window that visualizes the connectivity of the visited website in two coordinated views: Graph view and summary view. (1) The Graph View shows how the website connects to other websites via hyperlinks. Dots are websites, and edges are hyperlinks; the site being visited is shown in the middle. Misvis visualizes the information flow among sites through animation. (2) The Summary View shows the site's overall reliability by summarizing the reliability of its connected sites. In both views, controversial sites are shown in orange, verified in purple, and unlabeled in gray."
2022,10.1109/VIS54862.2022.00014,9973216,fig2,2,Figure 2:,F,vis_2022_00014_fig_2.png,925,398,1IynXCphZTeGux7uCQhRplKbOXPPfBVkX,"Twitter window presents two key characteristics of the twitter accounts that mention the visited website (e.g., zerohedge.com [13], [17]): (1) the reliability distributions of the other sites shared by those Twitter accounts and (2) the number of bots among those accounts."
2022,10.1109/VIS54862.2022.00014,9973216,fig3,3,Figure 3:,F,vis_2022_00014_fig_3.png,933,254,1EIhNR0IPFBlE2B8ePi1zsSHaTZj9ovu0,The settings panel allows users to switch the view of the main window between the graph view and the summary view; switch the summary view mode between normalized and absolute; select which reliability labels to visualize in the main window; show or hide the outer ring for 2-hop neighbors; and show or hide the visualization for the websites that the visited website contains hyperlinks to.
2022,10.1109/VIS54862.2022.00014,9973216,fig4,4,Figure 4:,F,vis_2022_00014_fig_4.png,954,675,1ds4szE6gnWJJONi7tvatMRtNuyJhSwBF,Average ratings from 139 participants about MrsVis. Most participants found misvis and its features easy to use and helpful.
2022,10.1109/VIS54862.2022.00015,9973200,fig1,1,Figure 1:,F,vis_2022_00015_fig_1.png,1817,1009,1_uIzE9YzR7P8ckCk6aW6zkBrm05G1q50,"The power grid of north america explored using a path connecting the lower 48 states of the U.S. On the left, a map visualization of the path and the nearby power grid nodes is displayed as an overview. In the middle, a representation of the node frequency along the path is used to brush and filter for the subsection of the path from atlanta, GA to augusta, ME. On the right, a detailed force-directed node-link diagram is given for the selected portion of the path, indicating disconnected network components."
2022,10.1109/VIS54862.2022.00015,9973200,fig2,2,Figure 2:,F,vis_2022_00015_fig_2.png,905,590,19a2-_r7JtnuNEEv_7_rOh3VRD5w38GeZ,Each node within the query region is assessed to determine the point along the path that it is closest to and the distance to that point. The region encloses the path and its endpoints in a radial envelope. Points associated with the same endpoint are clustered to minimize redundancy and reveal frequency in the brush and filter view.
2022,10.1109/VIS54862.2022.00015,9973200,fig3,3,Figure 3:,F,vis_2022_00015_fig_3.png,960,521,1aFbEeSCyTte9riHv3h5CwtSFH7FaSuYP,"The power network around washington, D.C. is explored at a 200km radius. Given a single point, the system extends a search line at bearing \$0^{\circ}\$ (due North) and bearing \$180^{\circ}\$ (due south). The resulting path filters the points within the search radius of the point (yellow circle) and defines a placement axis for the frequency and force-directed views. This reveals two major energy components around the DC area: One to the northeast and one to the southwest."
2022,10.1109/VIS54862.2022.00015,9973200,fig4,4,Figure 4:,F,vis_2022_00015_fig_4.png,1507,747,1GmMfWwMVhFFgybxE-CT_MoiPixe8xpeH,"The route from washington, DC to los angeles in the context of a power grid network. The user has selected a subset of the route in the relatively less-populated midwestern region of the trip. The node-link diagram reveals three major clusters along this section of the route that are only tenuously connected by a single path."
2022,10.1109/VIS54862.2022.00016,9973197,fig1,1,Figure 1:,F,vis_2022_00016_fig_1.png,797,689,1qeNoHdVTFzS1jmSFvvMekV7fZwQ3GERF,A sample figure-annotation pair from linecap compared to the caption provided in the scicap dataset.
2022,10.1109/VIS54862.2022.00016,9973197,fig2,2,Figure 2:,F,vis_2022_00016_fig_2.png,958,423,18Ch6Lh149ah4gJ3jmzv6u49jjL65h9BE,"The deep learning pipeline for caption generation where n is the predicted number of lines in the figure, i is the line index which iterates from 1 to n, and captioniis the generated caption for line i."
2022,10.1109/VIS54862.2022.00016,9973197,fig3,3,Figure 3:,F,vis_2022_00016_fig_3.png,958,753,1_zm0Um1nPUUcTGF5vl7INhZh4P0fzLfi,"The architecture of the caption generation model. Several copies of the line index, i, and number of lines in the figure, n, are concatenated to the LSTM and densenet features, and are given as inputs to the fusion blocks. The line count prediction model has the same overall architecture but does not have an LSTM."
2022,10.1109/VIS54862.2022.00016,9973197,fig4,4,Figure 4:,F,vis_2022_00016_fig_4.png,2016,934,12Ol2n1GM9sukXzHbdqkO-2WZRZtaAZcx,"Sample gold and generated line descriptions for figures with one, three, and five lines."
2022,10.1109/VIS54862.2022.00017,9973198,fig1,1,Figure 1:,F,vis_2022_00017_fig_1.png,1830,850,1FykLY3C1x_H8SKh6yfV8FdU5p_XZ0R9_,"(A) Mixed-initiative interaction for caption authoring in intentable. First, the author expresses their insights that they want to describe as caption intents. Together with contextual information (e.g., the title of a data table and a visualization type), the caption intents are encoded as a JSON-based caption recipe (code in the green boxes of B-E). Given a recipe, a generation model composes natural language sentences (sentences in the purple boxes of B-E). Intentable supports four intent types with different semantic levels: Overview (B), describe (C), compare (D), and trend (E)."
2022,10.1109/VIS54862.2022.00017,9973198,fig2,2,Figure 2:,F,vis_2022_00017_fig_2.png,962,487,1eIUGX3joYNJfI8-JxwKp-YdIgTJhZp49,User interface of intentable
2022,10.1109/VIS54862.2022.00017,9973198,fig3,3,Figure 3:,F,vis_2022_00017_fig_3.png,1013,566,14TA3_wOvizqL5BNs6QGAI6wNJxlt8AE0,Grammar of caption recipes
2022,10.1109/VIS54862.2022.00018,9973204,fig1,1,Figure 1:,F,vis_2022_00018_fig_1.png,1738,941,1ZWp3SlnVl9S4rLTxVAPa7vj5K_6Nj4or,"Visual auditor provides an overview of underperforming data slices to show where intersectional biases exist. (A) The slice settings sidebar contains options for filtering the data and modifying the visualization, such as customizing the size and color encodings, showing the top k slices, or selecting particular features of interest. (B) The summary view provides a visual overview of the underperforming data slices. Here currently displays the force layout which shows underperforming data slices as nodes on a grid. The location of each node is determined by the features that define the data slice. Users can view clusters of similar data slices to better understand where intersectional bias might exist in their model. (C) Visual auditor is an open-source tool that easily integrates within existing data science workflows and can be accessed directly within computational notebooks."
2022,10.1109/VIS54862.2022.00018,9973204,fig2,2,Figure 2:,F,vis_2022_00018_fig_2.png,1005,891,1hzm-qDpPQijwRUkZeh2HuwpA-99C7d8s,Users can also view overperforming slices to compare and learn from. This figure shows the graph layout which connects two slices with an edge if they share many data instances. Thicker edges indicate stronger relationships between slices and a darker node color indicates higher performance compared to the overall model.
2022,10.1109/VIS54862.2022.00018,9973204,fig3,3,Figure 3:,F,vis_2022_00018_fig_3.png,959,470,1xurtiCi3QPiiiTy63vwvNjQynVKIoMyD,"In our user evaluation, participants thought visual auditor was easy and enjoyable to use. The domain experts rated the useful-ness of the tool very favorably, providing support that our interactive tool is effective at summarizing and analyzing model bias."
2022,10.1109/VIS54862.2022.00019,9973226,fig1,1,Figure 1:,F,vis_2022_00019_fig_1.png,1921,968,12lRaBG6kO3022BBkOaEPFOC-KoxGycfF,RMExplorer: (A) Subgroup builder shows the distribution of patients by variables that can be used to create subgroups; (B) risk score distribution displays the summary of risk scores and the estimated disease onset rate; (C) subgroup summary presents the model performance (top) and the fairness of subgroups (bottom); (D) model behavior explanations provide feature contributions to the risk scores; (E) feature distributions show the mean and confidence intervals of a selected subgroup across variables.
2022,10.1109/VIS54862.2022.00019,9973226,fig2,2,Figure 2:,F,vis_2022_00019_fig_2.png,997,515,1iRV4RpsNg8kLy3TttxpNsuHUclOSRZhS,The subgroup summary shows differences in model performance and fairness among the five income subgroups: (a) Model performance; (b) atrial fibrillation (AF) free survival curves; (c) fairness on sex; (d) fairness on race.
2022,10.1109/VIS54862.2022.00019,9973226,fig3,3,Figure 3:,F,vis_2022_00019_fig_3.png,998,504,1gIXoSOtjWHlnpd4oEwbEnmQTx2n3HY8v,"The subgroup summary compares EHR-AF, CHARGE-AF, and \$\mathrm{C}_{2}\$ HEST. The polygon areas with distinct colors show differences in the scores across subgroups, and the coordinate location of vertices per each polygon summarizes the differences in scores among risk models within each subgroup."
2022,10.1109/VIS54862.2022.00019,9973226,fig4,4,Figure 4:,F,vis_2022_00019_fig_4.png,1002,304,1cNHwehnKdE0P0THaW8H54Ugwd-iPcigm,The fairness plots show differences when the 5-year predicted risk threshold is adjusted from 0.05 to 0.08.
2022,10.1109/VIS54862.2022.00020,9973191,fig1,1,Figure 1:,F,vis_2022_00020_fig_1.png,1826,1096,1jSfPvwIDko0HrO0pdkTEvgzpmQP75mj5,"Overview of the our proposed system as a first prototype. It consists of (A) control panels for the selection of the dataset, trained model and logging (B) the main rule list view containing rule attributes as well as quality metrics (C) hierarchical tree view containing ICD and OPS codes and (D) feature interaction view showcasing how code combination are distributed across a user-selected subset of rules."
2022,10.1109/VIS54862.2022.00020,9973191,fig2,2,Figure 2:,F,vis_2022_00020_fig_2.png,1985,286,15tgbW10aNvti67EBtqsQNmMsonaGiuyw,"System detail: The main view contains a list of all rules, describing their contents and metrics in detail including (1) a rule fingerprint displaying which ICD and OPS codes are inclusive (blue) or exclusive (yellow) conditions within the rule, (2) relevant rule metrics consisting of coverage, precision and recall regarding the training data and (3) rule editing elements to add or remove individual codes as well as duplicate or remove entire rules from the set. The rule set can be filtered and sorted via respective description fields and buttons to select for rules of interest."
2022,10.1109/VIS54862.2022.00020,9973191,fig3,3,Figure 3:,F,vis_2022_00020_fig_3.png,734,814,1BdRw_tDNNx4860bN-dfDZ-X2dmDPYicx,"The hierarchical code view juxtaposes global and local structure. The radial tree view displays codes and their relationships. Codes from selected rules in main view are replaced by pie charts depicting the distribution of positive (blue), negative (yellow) or no incidence (gray). Below, the top-down tree highlights dependencies."
2022,10.1109/VIS54862.2022.00021,9973202,fig1,1,Fig. 1:,F,vis_2022_00021_fig_1.png,1832,1033,1dmZu8x8yBe2FYqyJgv1TKk5l4SFQhl1T,"Timbertrek empowers domain experts and data scientists to easily explore thousands of well-performing decision trees so they can find and collect those trees that best reflect their knowledge and values. Consider the task of predicting whether a criminal is likely to commit a crime in the next two years. (A) The rashomon overview visually summarizes all well-performing decision trees by organizing them based on their decision paths, enabling users to seamlessly transition across different model subsets and explore trees with similar prediction patterns. (B) Clicking a tree opens a repositionable tree window showing details of a decision tree: Multiple windows allow users to compare several model candidates' prediction patterns. (C) The search panel provides filtering tools, enabling users to quickly identify decision trees with desired properties, such as accuracy, robustness, simplicity, and used features."
2022,10.1109/VIS54862.2022.00021,9973202,fig2,2,Fig. 2:,F,vis_2022_00021_fig_2.png,961,372,1ypd2LANC5dLQZeTKTY3TJ-9PL9Wg52SL,TimberTrek's tightly integrated views enable users to charac-terize and curate model candidates by seamlessly traversing across abstraction levels. (A) The rashomon overview summarizes the entire rashomon set; (B) zoomable sunburst enables users to focus on a subset of models with similar prediction patterns; and (C) the tree window presents the details of a selected decision tree.
2022,10.1109/VIS54862.2022.00021,9973202,fig3,3,Fig. 3:,F,vis_2022_00021_fig_3.png,343,303,1mPIsoXZQQo9rjbSnXt6zVk3aYFFWutXB,TimberTrek helps users inspect and curate decision trees. (A1) The Tree Window visualizes a decision tree's prediction pattern via a node-link diagram; (A2) a funnel-like complementary view scales tree nodes by their sample sizes. (B) The favorite panel allows users to keep track of bookmarked models with curation documentation.
2022,10.1109/VIS54862.2022.00021,9973202,fig4,4,Fig. 4:,F,vis_2022_00021_fig_4.png,933,724,1mChEsSIeHpQqowPf4jcavrCAx6d7FWeX,"With timbertrek, users can easily search for models with desirable properties. Here, in the example of criminal recidivism assessment, (A) the search panel enables users to query models that do not use protected attributes (e.g., age and sex); (B) the rashomon overview animates to only display models meeting the query criteria. (C) The tree window provides details of selected model query result."
2022,10.1109/VIS54862.2022.00021,9973202,fig5,5,Fig. 5:,F,vis_2022_00021_fig_5.png,967,727,1SUW71_bzCWY4KpVgtoQZSMO0tqN8nLb-,"Our tool works in computational notebooks-commonly used in ml development workflows. With sticky cells, users can create multiple TimberTrek instances and compare different rashomon subsets side by side. Take car evaluation as an example: (A) Reveals all trees in the rashomon set use either person or safety as root, and (B) provides an additional view to focus on trees with a person root."
2022,10.1109/VIS54862.2022.00022,9973194,fig1,1,Figure 1:,F,vis_2022_00022_fig_1.png,1829,713,1BCsutdJlwnFVnFp-FwXVZwPalEgWPVDO,"Fairfuse provides multiple views supporting fairness-oriented ranking workflows: A) consensus generation view, B) rank similarity view, C) attribute / protected attribute legends, D) group fairness view, E) ranking exploration view. (Right) Illustrating a fairness-oriented ranking workflow enabled by FairFuse."
